,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,1h_ocean,inland,island,near_bay,near_ocean
15362,-117.22,33.36,16.0,3165.0,482.0,1351.0,452.0,46050.00000000001,263300.0,True,False,False,False,False
15363,-117.22,33.31,12.0,2924.0,433.0,1193.0,394.0,62474.99999999999,331300.0,True,False,False,False,False
15364,-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,54563.0,325700.0,True,False,False,False,False
15365,-117.19,33.34,15.0,3310.0,488.0,1104.0,460.0,61009.0,314400.0,True,False,False,False,False
15366,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,27986.0,189900.0,True,False,False,False,False
15367,-117.2,33.29,12.0,6358.0,1182.0,2778.0,1020.0,40357.0,295900.0,True,False,False,False,False
15368,-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,51786.0,376800.0,True,False,False,False,False
15369,-117.25,33.38,16.0,3536.0,765.0,2007.0,687.0,30000.0,146700.0,True,False,False,False,False
15370,-117.24,33.4,16.0,2704.0,463.0,1322.0,424.0,37857.0,227000.0,True,False,False,False,False
15371,-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,28393.0,173200.0,True,False,False,False,False
15372,-117.24,33.38,16.0,2792.0,525.0,1696.0,516.0,36680.0,171200.0,True,False,False,False,False
15373,-117.25,33.38,17.0,1614.0,431.0,1031.0,389.0,20956.0,134400.0,True,False,False,False,False
15374,-117.25,33.39,22.0,2699.0,543.0,1425.0,491.0,23750.0,137300.0,True,False,False,False,False
15375,-117.26,33.37,7.0,2221.0,548.0,1440.0,501.0,22368.0,154600.0,True,False,False,False,False
15376,-117.25,33.37,8.0,1755.0,530.0,1687.0,511.0,19950.0,146900.0,True,False,False,False,False
15377,-117.24,33.37,14.0,4687.0,793.0,2436.0,779.0,45391.0,180900.0,True,False,False,False,False
15378,-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,45000.0,222600.0,True,False,False,False,False
15379,-117.25,33.36,6.0,3725.0,960.0,2833.0,915.0,23214.0,247000.0,True,False,False,False,False
15380,-117.34,33.46,14.0,1902.0,338.0,848.0,304.0,55395.0,273300.0,True,False,False,False,False
15381,-117.19,33.41,16.0,3031.0,554.0,1301.0,518.0,40881.99999999999,296100.0,True,False,False,False,False
15382,-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,38547.0,208300.0,True,False,False,False,False
15383,-117.2,33.38,14.0,5392.0,821.0,2350.0,810.0,50507.0,291500.0,True,False,False,False,False
15384,-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,32614.0,168800.0,True,False,False,False,False
15385,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,22393.0,117000.0,True,False,False,False,False
15386,-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,38438.0,243800.0,True,False,False,False,False
15387,-117.05,33.29,17.0,1800.0,312.0,891.0,281.0,70177.0,267600.0,True,False,False,False,False
15388,-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,37644.0,264700.0,True,False,False,False,False
15389,-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,49375.0,232800.0,True,False,False,False,False
15390,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,82531.0,419200.0,True,False,False,False,False
15391,-116.98,33.26,12.0,5898.0,1002.0,3129.0,945.0,47647.00000000001,254100.0,True,False,False,False,False
15392,-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,31553.0,250000.0,True,False,False,False,False
15393,-116.9,33.22,11.0,4132.0,773.0,2012.0,703.0,31906.0,234500.0,True,False,False,False,False
15394,-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,31272.000000000004,281300.0,True,False,False,False,False
15395,-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,49335.00000000001,298100.0,True,False,False,False,False
15396,-117.08,33.23,14.0,3337.0,571.0,1385.0,512.0,41500.0,272200.0,True,False,False,False,False
15397,-117.2,33.24,12.0,4992.0,1018.4128530140255,2106.0,801.0,62079.00000000001,307300.0,True,False,False,False,False
15398,-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,40328.0,294600.0,True,False,False,False,False
15399,-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,55430.0,286400.0,True,False,False,False,False
15400,-117.22,33.22,17.0,3675.0,672.0,1693.0,597.0,33882.0,190800.0,True,False,False,False,False
15401,-117.22,33.22,16.0,2134.0,643.0,1555.0,560.0,17217.0,175000.0,True,False,False,False,False
15402,-117.22,33.22,15.0,1430.0,343.0,704.0,322.0,19571.0,162500.0,True,False,False,False,False
15403,-117.23,33.24,26.0,1991.0,330.0,1014.0,304.0,43068.0,240100.0,True,False,False,False,False
15404,-117.24,33.23,13.0,3756.0,648.0,1767.0,614.0,40776.0,196000.0,True,False,False,False,False
15405,-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,34359.0,150900.0,True,False,False,False,False
15406,-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,29875.0,172000.0,True,False,False,False,False
15407,-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,18080.0,97000.0,True,False,False,False,False
15408,-117.23,33.22,16.0,3224.0,729.0,1036.0,608.0,20246.0,148800.0,True,False,False,False,False
15409,-117.24,33.22,20.0,1962.0,334.0,1173.0,349.0,41316.0,162500.0,True,False,False,False,False
15410,-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,21293.000000000004,151400.0,True,False,False,False,False
15411,-117.23,33.21,34.0,544.0,108.0,348.0,127.0,41250.0,164600.0,True,False,False,False,False
15412,-117.25,33.25,6.0,6160.0,993.0,2997.0,1029.0,46186.99999999999,205000.0,True,False,False,False,False
15413,-117.27,33.23,5.0,20908.0,3933.0,9690.0,3510.0,41405.0,198500.0,True,False,False,False,False
15414,-117.27,33.22,5.0,2283.0,337.0,999.0,325.0,50249.0,196700.0,True,False,False,False,False
15415,-117.27,33.22,16.0,1420.0,311.0,470.0,313.0,18849.0,90800.0,True,False,False,False,False
15416,-117.28,33.22,13.0,2832.0,542.0,1065.0,531.0,23844.0,98600.0,True,False,False,False,False
15417,-117.27,33.21,5.0,5764.0,996.0,3161.0,1012.0,44531.0,177500.0,True,False,False,False,False
15418,-117.25,33.22,26.0,2010.0,347.0,1160.0,331.0,39815.0,142600.0,True,False,False,False,False
15419,-117.25,33.22,19.0,2167.0,443.0,1654.0,435.0,35000.0,135800.0,True,False,False,False,False
15420,-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,30197.0,136000.0,True,False,False,False,False
15421,-117.28,33.2,11.0,1472.0,261.0,1012.0,285.0,42100.0,175600.0,False,False,False,False,True
15422,-117.27,33.2,23.0,2145.0,379.0,1360.0,404.0,42054.0,150700.0,True,False,False,False,False
15423,-117.26,33.2,13.0,3163.0,725.0,1675.0,629.0,28214.0,121900.0,True,False,False,False,False
15424,-117.27,33.2,34.0,1852.0,322.0,978.0,332.0,43541.99999999999,156900.0,True,False,False,False,False
15425,-117.27,33.19,8.0,973.0,289.0,663.0,209.0,27240.000000000004,139300.0,False,False,False,False,True
15426,-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,34456.0,165800.0,False,False,False,False,True
15427,-117.25,33.21,9.0,1944.0,488.0,1992.0,453.0,20660.0,127200.0,True,False,False,False,False
15428,-117.24,33.21,19.0,1872.0,489.0,1859.0,446.0,21875.0,121700.0,True,False,False,False,False
15429,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,30982.0,111300.0,True,False,False,False,False
15430,-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,24505.0,147500.0,True,False,False,False,False
15431,-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,25118.999999999996,171700.0,True,False,False,False,False
15432,-117.25,33.2,22.0,2361.0,618.0,1472.0,596.0,20625.0,124500.0,True,False,False,False,False
15433,-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,27961.0,131300.0,True,False,False,False,False
15434,-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,26339.0,117000.0,True,False,False,False,False
15435,-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,36181.0,213800.0,True,False,False,False,False
15436,-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,36375.0,198800.0,True,False,False,False,False
15437,-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,44844.0,205500.0,True,False,False,False,False
15438,-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,35109.0,166000.0,True,False,False,False,False
15439,-117.23,33.2,21.0,2284.0,360.0,999.0,356.0,48929.0,212500.0,True,False,False,False,False
15440,-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,50400.0,253700.0,True,False,False,False,False
15441,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,27019.000000000004,216900.0,True,False,False,False,False
15442,-117.27,33.18,4.0,3371.0,773.0,1481.0,627.0,29133.0,215700.0,False,False,False,False,True
15443,-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,29469.0,216100.0,False,False,False,False,True
15444,-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,42361.00000000001,158500.0,False,False,False,False,True
15445,-117.25,33.19,18.0,1891.0,306.0,830.0,279.0,45763.99999999999,207000.0,True,False,False,False,False
15446,-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,29190.999999999996,159400.0,True,False,False,False,False
15447,-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,36346.0,192500.0,True,False,False,False,False
15448,-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,50195.0,200200.0,True,False,False,False,False
15449,-117.3,33.17,6.0,7880.0,1533.0,3760.0,1460.0,41807.0,182600.0,False,False,False,False,True
15450,-117.32,33.17,18.0,2143.0,299.0,828.0,283.0,42383.0,239000.0,False,False,False,False,True
15451,-117.31,33.17,7.0,2349.0,312.0,809.0,282.0,55519.99999999999,283900.0,False,False,False,False,True
15452,-117.31,33.16,4.0,5846.0,894.0,2282.0,801.0,55956.0,247800.0,False,False,False,False,True
15453,-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,56605.0,224400.0,False,False,False,False,True
15454,-117.29,33.18,15.0,3780.0,792.0,1632.0,721.0,27644.000000000004,111400.0,False,False,False,False,True
15455,-117.29,33.18,17.0,821.0,176.0,436.0,168.0,31667.0,160600.0,False,False,False,False,True
15456,-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,21205.0,157300.0,False,False,False,False,True
15457,-117.28,33.18,14.0,676.0,118.0,384.0,126.0,62096.0,178100.0,False,False,False,False,True
15458,-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,45781.0,225600.0,False,False,False,False,True
15459,-117.27,33.15,4.0,23915.0,4135.0,10877.0,3958.0,46357.0,244900.0,False,False,False,False,True
15460,-117.29,33.15,11.0,2560.0,445.0,952.0,448.0,40625.0,87500.0,False,False,False,False,True
15461,-117.24,33.17,4.0,9998.0,1874.0,3925.0,1672.0,42826.00000000001,237500.0,True,False,False,False,False
15462,-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,36250.0,135700.0,True,False,False,False,False
15463,-117.23,33.16,4.0,3066.0,625.0,1164.0,582.0,40000.0,228100.0,False,False,False,False,True
15464,-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,36736.0,214500.0,False,False,False,False,True
15465,-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,33444.0,183900.0,True,False,False,False,False
15466,-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,37500.0,163800.0,True,False,False,False,False
15467,-117.21,33.19,21.0,3765.0,612.0,1722.0,593.0,48152.0,218500.0,True,False,False,False,False
15468,-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,41128.0,209700.0,True,False,False,False,False
15469,-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,26487.0,196000.0,True,False,False,False,False
15470,-117.2,33.16,13.0,4503.0,1137.0,3094.0,1091.0,23159.0,91600.0,True,False,False,False,False
15471,-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,30139.0,199000.0,True,False,False,False,False
15472,-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,38147.0,139200.0,True,False,False,False,False
15473,-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,50123.0,210400.0,False,False,False,False,True
15474,-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,28586.0,163300.0,True,False,False,False,False
15475,-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,22277.999999999996,132800.0,False,False,False,False,True
15476,-117.17,33.18,25.0,596.0,115.0,426.0,137.0,30221.0,214300.0,True,False,False,False,False
15477,-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,31793.0,159900.0,True,False,False,False,False
15478,-117.15,33.16,5.0,4750.0,962.0,2726.0,905.0,35839.0,158500.0,True,False,False,False,False
15479,-117.14,33.16,16.0,1660.0,338.6549150647601,733.0,214.0,56874.0,202700.0,True,False,False,False,False
15480,-117.13,33.15,15.0,2241.0,381.0,997.0,390.0,34833.0,193200.0,True,False,False,False,False
15481,-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,55696.0,168400.0,True,False,False,False,False
15482,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,50346.0,174600.0,True,False,False,False,False
15483,-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,23062.0,158900.0,True,False,False,False,False
15484,-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,31776.0,172600.0,True,False,False,False,False
15485,-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,48526.0,170700.0,True,False,False,False,False
15486,-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,41053.0,171400.0,True,False,False,False,False
15487,-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,41641.0,163600.0,True,False,False,False,False
15488,-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,38967.0,172600.0,True,False,False,False,False
15489,-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,40495.0,153900.0,True,False,False,False,False
15490,-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,23267.000000000004,92000.0,True,False,False,False,False
15491,-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,23200.0,117500.0,True,False,False,False,False
15492,-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,37750.0,168000.0,False,False,False,False,True
15493,-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,51194.0,247800.0,False,False,False,False,True
15494,-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,43672.00000000001,258900.0,False,False,False,False,True
15495,-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,51814.0,279900.0,False,False,False,False,True
15496,-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,53110.0,255800.0,False,False,False,False,True
15497,-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,60336.0,240300.0,False,False,False,False,True
15498,-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,77450.0,237400.0,False,False,False,False,True
15499,-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,39464.0,171900.0,False,False,False,False,True
15501,-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,41666.99999999999,227100.0,False,False,False,False,True
15502,-117.23,33.09,7.0,5320.0,855.0,2015.0,768.0,63373.0,279600.0,False,False,False,False,True
15503,-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,75402.0,340300.0,False,False,False,False,True
15504,-117.25,33.08,14.0,7208.0,1012.0,3097.0,1014.0,66170.0,285200.0,False,False,False,False,True
15505,-117.26,33.08,12.0,5080.0,814.0,1958.0,716.0,53905.0,299600.0,False,False,False,False,True
15506,-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,30426.000000000004,129900.0,True,False,False,False,False
15507,-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,43846.0,154200.0,True,False,False,False,False
15508,-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,42356.99999999999,160900.0,True,False,False,False,False
15509,-117.07,33.14,16.0,2546.0,429.0,1683.0,408.0,47426.00000000001,160600.0,True,False,False,False,False
15510,-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,51842.0,157700.0,True,False,False,False,False
15511,-117.06,33.15,24.0,2155.0,379.0,1158.0,360.0,47941.0,147500.0,True,False,False,False,False
15512,-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,50461.0,222400.0,True,False,False,False,False
15513,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,51771.0,212800.0,True,False,False,False,False
15514,-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,44477.0,174800.0,True,False,False,False,False
15515,-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,54819.00000000001,183800.0,True,False,False,False,False
15516,-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,48554.00000000001,206700.0,True,False,False,False,False
15517,-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,32024.0,180400.0,True,False,False,False,False
15518,-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,35462.0,156800.0,True,False,False,False,False
15519,-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,34764.0,137500.0,True,False,False,False,False
15520,-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,26152.000000000004,135300.0,True,False,False,False,False
15521,-117.07,33.13,33.0,555.0,165.0,612.0,176.0,21786.0,137500.0,True,False,False,False,False
15522,-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,38185.0,137200.0,True,False,False,False,False
15523,-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,23762.0,98500.0,True,False,False,False,False
15524,-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,28247.0,150000.0,True,False,False,False,False
15525,-117.05,33.14,16.0,4552.0,1166.0,2737.0,1051.0,22500.0,136300.0,True,False,False,False,False
15526,-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,28015.0,143500.0,True,False,False,False,False
15527,-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,21437.0,113700.0,True,False,False,False,False
15528,-117.08,33.12,43.0,107.0,44.0,107.0,48.0,7054.0,137500.0,True,False,False,False,False
15529,-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,47019.0,191100.0,True,False,False,False,False
15530,-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,31467.0,161100.0,True,False,False,False,False
15531,-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,44654.99999999999,182800.0,True,False,False,False,False
15532,-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,37109.0,199800.0,True,False,False,False,False
15533,-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,23171.0,159500.0,True,False,False,False,False
15534,-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,34455.0,190500.0,True,False,False,False,False
15535,-117.14,33.12,7.0,6126.0,1032.0,2662.0,923.0,49005.0,264000.0,True,False,False,False,False
15536,-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,20820.0,80000.0,True,False,False,False,False
15537,-117.11,33.12,46.0,52.0,13.0,59.0,13.0,38750.0,200000.0,True,False,False,False,False
15538,-117.1,33.12,12.0,961.0,342.0,315.0,201.0,8129.999999999999,275000.0,True,False,False,False,False
15539,-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,22875.0,132400.0,True,False,False,False,False
15540,-117.14,33.07,12.0,9302.0,1603.0,4074.0,1504.0,43513.0,199600.0,True,False,False,False,False
15541,-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,36389.0,186600.0,True,False,False,False,False
15542,-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,86803.00000000001,347300.0,True,False,False,False,False
15543,-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,85957.00000000001,444100.0,True,False,False,False,False
15544,-117.1,33.09,5.0,12045.0,2162.0,5640.0,1997.0,44375.0,353000.0,True,False,False,False,False
15545,-117.08,33.08,23.0,3400.0,501.0,1383.0,488.0,49844.0,249100.0,True,False,False,False,False
15546,-117.09,33.1,21.0,2876.0,539.0,1387.0,499.0,38292.0,177000.0,True,False,False,False,False
15547,-117.08,33.09,23.0,3792.0,624.0,1988.0,658.0,47566.0,178300.0,True,False,False,False,False
15548,-117.09,33.12,11.0,567.0,184.0,620.0,163.0,25284.0,122500.0,True,False,False,False,False
15549,-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,25331.0,115100.0,True,False,False,False,False
15550,-117.08,33.11,28.0,2094.0,585.0,1556.0,563.0,22000.0,127700.0,True,False,False,False,False
15551,-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,31429.0,171600.0,True,False,False,False,False
15552,-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,18363.0,145500.0,True,False,False,False,False
15553,-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,30915.0,139900.0,True,False,False,False,False
15554,-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,22146.0,116700.0,True,False,False,False,False
15555,-117.08,33.12,33.0,674.0,208.0,565.0,188.0,18750.0,114300.0,True,False,False,False,False
15556,-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,31458.0,187700.0,True,False,False,False,False
15557,-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,27216.0,146300.0,True,False,False,False,False
15558,-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,24122.0,127000.0,True,False,False,False,False
15559,-117.07,33.11,17.0,5565.0,1237.0,3004.0,1139.0,30054.0,142300.0,True,False,False,False,False
15560,-117.06,33.09,11.0,7483.0,1276.0,3516.0,1261.0,40484.0,262500.0,True,False,False,False,False
15561,-117.03,33.13,15.0,7000.0,1185.0,3555.0,1118.0,47022.00000000001,172800.0,True,False,False,False,False
15562,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,67957.0,287500.0,True,False,False,False,False
15563,-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,42813.0,169900.0,True,False,False,False,False
15564,-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,54786.0,223500.0,True,False,False,False,False
15565,-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,52323.00000000001,167500.0,True,False,False,False,False
