,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Category,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
5547,5537-UXXVS,No,0,20,Offer D,Yes,48.03,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,375.25,0.0,0.0,960.6,Female,49,No,No,Yes,No,0,Citrus Heights,95621,38.69549,-121.307864,41636,0,4137,,,1,0,
5548,1791-PQHBB,No,0,2,Offer E,Yes,32.06,No,Yes,DSL,52,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,61.2,125.95,0.0,0.0,64.12,Female,28,Yes,No,No,Yes,2,El Dorado,95623,38.63153,-120.842609,4097,0,5056,,,2,0,
5549,8701-DGLVH,No,0,51,,Yes,47.43,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,1042.65,0.0,0.0,2418.93,Male,36,No,No,No,No,0,Elk Grove,95624,38.434138,-121.30587,38534,0,6097,,,0,0,
5550,8741-LQOBK,Yes,9,46,,No,0.0,No,Yes,Fiber Optic,52,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0.0,843.0,0.0,Female,27,Yes,No,Yes,Yes,2,Elmira,95625,38.349195,-121.902943,171,0,4829,,,0,0,
5551,8082-GHXOP,No,0,13,Offer D,Yes,26.63,No,Yes,Fiber Optic,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.0,659.35,0.0,0.0,346.19,Male,20,Yes,No,No,Yes,1,Esparto,95627,38.834469,-122.127193,2756,0,5611,,,0,0,
5552,0980-FEXWF,Yes,4,26,Offer C,Yes,4.62,No,Yes,DSL,19,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0.0,0.0,120.12,Male,32,No,No,Yes,Yes,1,Fiddletown,95629,38.513484,-120.704613,850,0,3386,,,1,0,
5553,3011-WQKSZ,No,0,19,Offer D,Yes,24.1,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.0,377.55,0.0,0.0,457.9,Male,41,No,No,No,Yes,3,Foresthill,95631,39.031876,-120.811141,5714,0,5188,,,1,0,
5554,8218-FFJDS,Yes,6,72,,Yes,15.35,Yes,Yes,Fiber Optic,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.4,6058.95,0.0,248.42,1105.2,Female,21,Yes,No,Yes,No,0,Georgetown,95634,38.9386,-120.785514,2723,0,6114,,,0,0,
5555,9360-OMDZZ,No,0,24,Offer C,Yes,30.42,Yes,Yes,DSL,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,2322.85,0.0,0.0,730.08,Male,60,No,No,No,No,0,Herald,95638,38.313447,-121.123886,1745,0,3192,,,2,0,
5556,0345-XMMUG,Yes,6,46,,Yes,2.0,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,108.9,4854.3,0.0,2330.0,92.0,Female,29,Yes,No,Yes,No,0,Ione,95640,38.33788,-120.954202,9752,0,5119,,,1,0,
5557,2832-SCUCO,No,0,2,Offer E,Yes,26.9,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0.0,0.0,53.8,Female,52,No,No,No,No,0,Kirkwood,95646,38.631489,-120.015167,129,0,2822,,,1,0,
5558,7036-ZZKBD,Yes,7,31,Offer C,Yes,25.3,No,Yes,Fiber Optic,28,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,66.4,2019.8,0.0,0.0,784.3000000000001,Male,56,No,No,Yes,No,0,Lincoln,95648,38.922812,-121.312005,15286,0,3282,,,1,0,4.0
5559,0265-PSUAE,Yes,10,16,Offer D,Yes,27.27,No,Yes,Cable,76,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0.0,1157.0,436.32,Female,57,No,No,Yes,Yes,3,Lotus,95651,38.815515,-120.916997,485,0,3337,,,2,1,
5560,0463-TXOAK,No,0,52,,Yes,23.12,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,1334.5,0.0,0.0,1202.24,Male,26,Yes,No,No,Yes,1,Madison,95653,38.674276,-121.961866,844,0,5662,,,2,0,
5561,0594-UFTUL,Yes,1,13,Offer D,Yes,40.2,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.85,252.0,0.0,0.0,522.6,Male,35,No,No,Yes,Yes,3,Mather,95655,38.549822,-121.266725,929,0,2928,,,2,0,4.0
5562,9509-MPYOD,No,0,35,Offer C,Yes,35.5,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.75,700.45,0.0,0.0,1242.5,Female,34,No,No,No,No,0,Newcastle,95658,38.883224,-121.15918,6096,0,4261,,,0,0,
5563,9128-CPXKI,No,0,59,,Yes,30.44,No,Yes,Fiber Optic,30,No,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,95.8,5655.45,0.0,1697.0,1795.96,Female,36,No,No,No,No,0,Nicolaus,95659,38.788898,-121.608624,751,0,5470,,,0,0,
5564,0129-KPTWJ,Yes,9,72,,Yes,33.22,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0.0,2391.84,Male,39,No,No,Yes,No,0,North Highlands,95660,38.671295,-121.388251,32202,0,5943,,,0,0,
5565,5855-EIBDE,Yes,10,49,,Yes,40.67,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,106.65,5174.35,0.0,621.0,1992.83,Female,35,No,No,Yes,No,0,Orangevale,95662,38.689174,-121.218435,32040,0,5948,,,2,0,
5566,5365-LLFYV,No,0,2,Offer E,Yes,5.47,No,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.85,105.6,0.0,31.0,10.94,Female,43,No,No,No,No,0,Penryn,95663,38.859093,-121.182872,2048,0,2245,,,1,2,
5567,1928-BXYIV,No,0,1,Offer E,Yes,17.07,Yes,Yes,Fiber Optic,3,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,61.15,61.15,0.0,0.0,17.07,Male,47,No,No,No,No,0,Placerville,95667,38.733714,-120.795213,34146,0,4592,,,2,0,
5568,5760-FXFVO,No,0,6,Offer E,Yes,29.52,No,Yes,DSL,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0.0,0.0,177.12,Male,55,No,No,No,No,0,Pleasant Grove,95668,38.833554,-121.498102,901,0,4093,,,0,0,
5569,0961-ZWLVI,No,0,49,,Yes,4.76,Yes,Yes,Cable,58,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,109.2,5290.45,0.0,3068.0,233.24,Male,35,No,No,No,Yes,3,Rancho Cordova,95670,38.602723,-121.279913,49729,0,6005,,,0,0,
5570,5181-OABFK,Yes,7,56,,Yes,18.99,No,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,61.3,3346.8,0.0,0.0,1063.4399999999998,Female,59,No,No,Yes,Yes,3,Rescue,95672,38.724322,-120.991237,3815,0,4173,,,1,0,
5571,7816-VGHTO,Yes,7,6,Offer E,No,0.0,No,Yes,DSL,10,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0.0,22.0,0.0,Female,61,No,No,Yes,Yes,2,Rio Oso,95674,38.954144,-121.482536,947,0,2866,,,2,0,
5572,5871-DGTXZ,No,0,32,Offer C,Yes,41.52,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,607.7,0.0,0.0,1328.64,Male,55,No,No,No,No,0,River Pines,95675,38.545775,-120.743325,364,0,4636,,,1,0,
5573,7550-WIQVA,Yes,3,50,,Yes,41.58,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,108.25,5431.4,0.0,1032.0,2079.0,Male,34,No,No,Yes,Yes,1,Rocklin,95677,38.7904,-121.236973,21510,0,4972,,,0,0,
5574,7544-ZVIKX,Yes,2,58,,Yes,33.82,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6004.85,0.0,0.0,1961.56,Male,33,No,No,Yes,Yes,2,Roseville,95678,38.759751,-121.288545,30614,0,5870,,,1,0,5.0
5575,0016-QLJIS,Yes,3,65,,Yes,28.46,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,90.45,5957.9,0.0,834.0,1849.9,Female,43,No,No,Yes,Yes,1,Sheridan,95681,38.984756,-121.345074,1219,0,5509,,,0,0,
5576,7508-DQAKK,No,0,64,,Yes,8.52,Yes,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,86.4,5442.05,0.0,0.0,545.28,Female,21,Yes,No,No,No,0,Shingle Springs,95682,38.598936,-120.963092,24738,0,6474,,,1,2,
5577,5176-OLSKT,Yes,5,66,Offer A,Yes,44.4,Yes,Yes,Fiber Optic,11,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,66.9,4370.25,0.0,48.07,2930.4,Female,49,No,No,Yes,No,0,Sloughhouse,95683,38.470423,-121.114897,4731,0,5546,,,0,0,
5578,9356-AXGMP,Yes,9,38,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,0.0,66.43,1599.04,Male,59,No,No,Yes,No,0,Somerset,95684,38.606703,-120.586659,2958,0,5461,,,2,0,
5579,3556-BVQGL,Yes,2,20,Offer D,Yes,19.15,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,416.45,0.0,0.0,383.0,Female,21,Yes,No,Yes,No,0,Sutter Creek,95685,38.432145,-120.77069,4610,0,3585,,,1,0,5.0
5580,7581-EBBOU,No,0,60,,Yes,38.88,No,Yes,DSL,2,No,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit Card,70.15,4224.7,0.0,84.0,2332.8,Female,49,No,No,No,No,0,Volcano,95689,38.481902,-120.603668,1273,0,4260,,,0,0,
5581,5073-RZGBK,Yes,6,50,Offer B,Yes,49.18,Yes,Yes,Cable,76,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,0.0,0.0,2459.0,Female,50,No,No,Yes,Yes,3,West Sacramento,95691,38.627951,-121.593287,19050,0,5823,,,1,0,3.0
5582,2192-CKRLV,Yes,2,72,Offer A,No,0.0,No,Yes,DSL,15,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,49.2,3580.95,0.0,537.0,0.0,Female,57,No,No,Yes,No,0,Wilton,95693,38.392559,-121.225093,5889,0,4700,,,1,0,
5583,3154-HMWUU,Yes,9,60,Offer B,Yes,31.29,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.5,1198.8,0.0,0.0,1877.4,Male,28,Yes,No,Yes,No,0,Winters,95694,38.578604,-122.024579,8406,0,5848,,,1,0,
5584,6119-SPUDB,No,0,46,Offer B,No,0.0,No,Yes,Cable,2,Yes,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,38.25,1755.35,0.0,35.0,0.0,Male,40,No,No,No,No,0,Woodland,95695,38.71967,-121.862416,38547,0,2653,,,0,0,
5585,6522-OIQSX,Yes,4,69,Offer A,No,0.0,No,Yes,Fiber Optic,56,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.95,3772.5,0.0,0.0,0.0,Female,60,No,No,Yes,Yes,3,Alta,95701,39.218096,-120.79153,751,0,4175,,,1,2,4.0
5586,8748-HFWBO,Yes,2,19,Offer D,Yes,32.47,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,357.7,0.0,0.0,616.93,Male,49,No,No,Yes,Yes,3,Camino,95709,38.748316,-120.675512,4829,0,5964,,,1,2,
5587,1052-QJIBV,Yes,1,71,Offer A,Yes,20.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1397.3,0.0,0.0,1454.79,Female,28,Yes,No,Yes,Yes,2,Colfax,95713,39.084645,-120.894014,8525,0,6015,,,1,0,
5588,1319-YLZJG,Yes,9,12,Offer D,Yes,39.0,No,Yes,DSL,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,959.9,0.0,0.0,468.0,Male,62,No,No,Yes,No,0,Dutch Flat,95714,39.197215,-120.83679,350,0,2499,,,1,0,4.0
5589,0723-FDLAY,No,0,44,Offer B,Yes,49.57,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,85.25,3704.15,0.0,0.0,2181.08,Male,54,No,No,No,No,0,Gold Run,95717,39.170376,-120.838404,407,0,2292,,,0,0,
5590,3050-RLLXC,Yes,10,56,Offer B,Yes,25.9,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,81.25,4620.4,0.0,0.0,1450.4,Female,51,No,No,Yes,Yes,2,Kyburz,95720,38.766036,-120.209673,183,0,5907,,,0,0,
5591,9298-WGMRW,Yes,4,72,Offer A,Yes,24.32,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,115.5,8312.75,0.0,6318.0,1751.04,Female,26,Yes,No,Yes,No,0,Echo Lake,95721,38.851842,-120.076204,69,0,4697,,,0,0,
5592,3088-LHEFH,No,0,11,Offer D,Yes,10.06,Yes,Yes,Cable,48,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,929.3,0.0,44.61,110.66,Female,28,Yes,No,No,No,0,Pollock Pines,95726,38.733908,-120.453416,8577,0,3885,,,0,0,
5593,8544-JNBOX,No,0,72,Offer A,Yes,23.43,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.8,1521.2,0.0,0.0,1686.96,Male,31,No,No,No,No,0,Weimar,95736,39.00978,-120.978273,31,0,4626,,,1,0,
5594,6681-ZSEXG,Yes,9,56,Offer B,Yes,35.55,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,No,No,No,No,Two Year,No,Credit Card,59.5,3389.25,0.0,576.0,1990.8,Male,34,No,No,Yes,No,0,Rancho Cordova,95742,38.591134,-121.161585,299,0,5477,,,2,0,5.0
5595,6116-RFVHN,Yes,10,34,Offer C,Yes,35.29,Yes,Yes,DSL,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0.0,0.0,1199.86,Female,20,Yes,No,Yes,No,0,Roseville,95747,38.784329,-121.373245,25418,0,3744,,,1,0,5.0
5596,8884-FEEWR,No,0,35,Offer C,Yes,42.02,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,754.0,0.0,0.0,1470.7,Male,22,Yes,No,No,No,0,El Dorado Hills,95762,38.684437,-121.055634,22028,0,2858,,,3,0,
5597,3125-RAHBV,No,0,22,Offer D,Yes,23.03,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,467.15,0.0,0.0,506.66,Male,24,Yes,No,No,No,0,Rocklin,95765,38.823278,-121.281856,15494,0,2768,,,2,0,
5598,0373-AIVNJ,No,0,9,Offer E,No,0.0,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,39.55,373.0,0.0,71.0,0.0,Male,34,No,No,No,No,0,Sacramento,95814,38.584505,-121.491956,16599,0,3755,,,0,0,
5599,1682-VCOIO,No,0,23,Offer D,Yes,46.17,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,481.1,0.0,0.0,1061.91,Male,56,No,No,No,No,0,Sacramento,95816,38.574856,-121.46504,16164,0,3434,,,0,0,
5600,2072-ZVJJX,Yes,5,68,Offer A,Yes,22.83,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.25,1728.2,0.0,0.0,1552.4399999999998,Male,47,No,No,Yes,No,0,Sacramento,95818,38.556306,-121.495817,21313,0,4571,,,2,0,3.0
5601,8849-AYPTR,Yes,1,33,Offer C,Yes,26.8,No,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,0.0,504.0,884.4,Male,55,No,No,Yes,No,0,Sacramento,95819,38.567594,-121.437507,15975,0,3296,,,0,0,
5602,9518-IMLHK,No,0,31,,Yes,41.23,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.45,2156.25,0.0,582.0,1278.13,Male,48,No,No,No,No,0,Sacramento,95820,38.53508,-121.444144,37031,0,3175,,,2,0,
5603,3646-ITDGM,No,0,56,Offer B,Yes,32.88,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1051.9,0.0,0.0,1841.28,Female,42,No,No,No,No,0,Sacramento,95822,38.512569,-121.495184,44683,0,4831,,,1,0,4.0
5604,3569-VLDHH,No,0,66,Offer A,Yes,29.5,No,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,75.1,5013.0,0.0,380.99,1947.0,Male,59,No,No,Yes,Yes,3,Sacramento,95824,38.517295,-121.439819,30580,0,6123,,,2,0,4.0
5605,8224-KDLKN,Yes,3,72,Offer A,Yes,19.04,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1738.9,0.0,0.0,1370.88,Male,22,Yes,No,Yes,Yes,2,Sacramento,95825,38.590035,-121.412455,30715,0,4275,,,1,0,
5606,4001-TSBTV,Yes,5,58,Offer B,Yes,40.74,No,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,5511.65,0.0,0.0,2362.92,Female,49,No,No,Yes,Yes,2,Sacramento,95827,38.549185,-121.328386,19611,0,6423,,,1,0,
5607,8727-XDPUD,No,0,37,,No,0.0,No,Yes,DSL,25,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,0.0,329.0,0.0,Male,51,No,No,No,No,0,Sacramento,95829,38.486502,-121.334051,11396,0,5658,,,0,0,
5608,1043-UXOVO,No,0,71,Offer A,Yes,28.4,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.15,7993.3,0.0,0.0,2016.4,Female,25,Yes,No,No,No,0,Sacramento,95830,38.490508,-121.284171,592,0,4955,,,0,0,
5609,1064-FBXNK,Yes,5,1,,Yes,47.46,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,19.85,0.0,0.0,47.46,Male,55,No,No,Yes,Yes,1,Sacramento,95831,38.494832,-121.529447,42832,0,2618,,,0,0,
5610,2878-DHMIN,Yes,7,35,,Yes,24.23,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,666.0,0.0,0.0,848.0500000000001,Male,63,No,No,Yes,Yes,2,Sacramento,95833,38.619049,-121.517552,31422,0,2334,,,1,0,
5611,7762-ONLJY,Yes,5,6,,Yes,44.13,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,94.45,0.0,0.0,264.78000000000003,Female,62,No,No,Yes,Yes,3,Sacramento,95834,38.646209,-121.52446,8403,0,4122,,,1,0,
5612,5795-BKOYE,Yes,5,69,Offer A,Yes,14.48,No,Yes,Cable,19,No,Yes,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,59.1,4134.7,0.0,786.0,999.12,Female,47,No,No,Yes,Yes,1,Sacramento,95837,38.691607,-121.602284,264,0,5846,,,0,0,
5613,7402-PWYJJ,Yes,2,53,Offer B,Yes,42.18,Yes,Yes,Fiber Optic,53,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.15,4862.5,0.0,0.0,2235.54,Female,21,Yes,No,Yes,No,0,Sacramento,95841,38.660442,-121.346321,20993,0,6439,,,1,0,
5614,0018-NYROU,No,0,5,,Yes,18.65,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,351.5,0.0,0.0,93.25,Female,58,No,No,Yes,No,0,Antelope,95843,38.715498,-121.363411,36432,0,5536,,,2,0,
5615,7501-VTYLJ,No,0,2,,Yes,18.61,No,Yes,DSL,27,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,51.55,106.2,0.0,29.0,37.22,Female,21,Yes,No,No,Yes,1,Sacramento,95864,38.585826,-121.376263,23362,0,4057,,,1,0,3.0
5616,7608-RGIRO,No,0,62,Offer B,Yes,17.56,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1413.0,0.0,0.0,1088.72,Male,62,No,No,No,Yes,1,Marysville,95901,39.19514,-121.503883,38091,0,4889,,,0,0,
5617,0480-BIXDE,Yes,9,19,Offer D,Yes,10.68,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,1743.05,0.0,0.0,202.92,Female,58,No,No,Yes,No,0,Beale Afb,95903,39.125311,-121.392283,5654,0,3249,,,0,0,
5618,5895-QSXOD,No,0,9,,Yes,48.25,No,Yes,DSL,24,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.05,657.5,0.0,158.0,434.25,Male,42,No,No,No,No,0,Alleghany,95910,39.467828,-120.841386,118,0,3522,,,4,0,
5619,9814-AOUDH,No,0,53,Offer B,Yes,24.17,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1050.5,0.0,0.0,1281.01,Male,29,Yes,No,No,No,0,Arbuckle,95912,38.982373,-122.047751,4796,0,5625,,,1,0,5.0
5620,6175-IRFIT,No,0,5,,Yes,32.91,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,78.75,426.35,0.0,0.0,164.54999999999998,Male,32,No,No,No,No,0,Bangor,95914,39.396585,-121.38029,626,0,2610,,,0,0,
5621,1622-HSHSF,No,0,1,,Yes,10.2,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,19.55,0.0,0.0,10.2,Female,44,No,No,No,No,0,Biggs,95917,39.457388,-121.818201,3169,0,5607,,,3,0,
5622,6749-UTDVX,No,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0.0,0.0,782.64,Male,64,No,No,No,No,0,Brownsville,95919,39.440687,-121.263583,1237,0,6088,,,0,0,
5623,5542-DHSXL,Yes,2,4,,Yes,6.77,No,Yes,Fiber Optic,3,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,54.7,235.05,0.0,7.0,27.08,Female,36,No,No,Yes,No,0,Butte City,95920,39.449794,-121.936372,303,0,3475,,,1,0,
5624,9102-OXKFY,No,0,59,Offer B,Yes,49.48,Yes,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,54.15,3116.15,0.0,28.05,2919.32,Male,35,No,No,No,No,0,Camptonville,95922,39.432127,-121.099287,632,0,4293,,,1,1,3.0
5625,7808-DVWEP,Yes,3,3,,Yes,31.06,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,49.65,0.0,0.0,93.18,Male,51,No,No,Yes,No,0,Chico,95926,39.745712,-121.84333,35808,0,3985,,,0,0,
5626,2284-VFLKH,Yes,4,49,Offer B,Yes,33.93,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,99.25,4920.8,0.0,1329.0,1662.57,Male,23,Yes,No,Yes,No,0,Clipper Mills,95930,39.562239,-121.14836,282,0,4995,,,0,0,
5627,0366-NQSHS,No,0,2,,Yes,44.34,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0.0,0.0,88.68,Male,42,No,No,No,No,0,Colusa,95932,39.273096,-122.050763,7503,0,5863,,,0,0,
5628,3807-BPOMJ,Yes,6,55,Offer B,Yes,24.93,No,Yes,DSL,17,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.75,5276.1,0.0,0.0,1371.15,Female,59,No,No,Yes,No,0,Dobbins,95935,39.381174,-121.21191,614,0,6021,,,2,0,4.0
5629,3892-NXAZG,Yes,4,72,Offer A,Yes,5.81,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0.0,0.0,418.32,Male,56,No,No,Yes,Yes,1,Downieville,95936,39.578792,-120.780786,404,0,6254,,,3,0,
5630,4182-BGSIQ,Yes,6,10,Offer D,Yes,19.05,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.8,196.75,0.0,0.0,190.5,Female,46,No,No,Yes,Yes,1,Durham,95938,39.607831,-121.777959,3524,0,3196,,,1,0,
5631,0988-AADSA,Yes,5,72,Offer A,Yes,9.72,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.85,5824.75,0.0,0.0,699.84,Female,40,No,No,Yes,Yes,2,Forbestown,95941,39.531028,-121.24807,452,0,6317,,,4,0,
5632,9972-NKTFD,No,0,28,,Yes,25.59,No,Yes,DSL,7,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.65,1517.5,0.0,106.0,716.52,Female,55,No,No,No,No,0,Forest Ranch,95942,40.077028,-121.494168,1351,0,3185,,,0,0,
5633,3717-LNXKW,Yes,3,38,,Yes,12.71,Yes,Yes,Fiber Optic,9,Yes,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,91.7,3479.05,0.0,313.0,482.98,Male,36,No,No,Yes,No,0,Glenn,95943,39.597975,-122.032248,1454,0,3676,,,0,0,
